Index;ax;ay;az;gx;gy;gz
2865;-0.25;0.21;0.88;79.10;229.68;-79.28
2866;-0.22;0.22;0.92;85.27;233.89;-67.87
2867;-0.13;0.22;0.96;89.84;233.95;-53.53
2868;-0.11;0.22;1.00;92.71;227.91;-41.63
2869;-0.06;0.22;1.01;94.48;220.34;-31.68
2870;-0.01;0.18;0.95;96.50;213.38;-23.99
2871;0.00;0.14;0.94;97.35;209.47;-18.80
2872;0.04;0.12;0.98;93.75;208.62;-15.81
2873;0.21;0.11;0.99;87.10;206.85;-15.56
2874;0.20;0.35;1.12;87.77;191.89;-1.95
2875;0.14;-0.30;1.17;88.13;165.77;-42.85
2876;0.18;0.16;1.11;66.77;145.39;-107.97
2877;0.12;0.02;1.12;59.39;152.65;-80.26
2878;0.32;0.04;1.23;52.92;152.65;-22.46
2879;0.23;0.05;1.27;43.88;128.48;-16.54
2880;0.34;0.06;1.30;35.10;101.81;-25.82
2881;0.30;0.14;1.31;32.17;72.57;-23.86
2882;0.27;0.03;1.27;28.50;53.28;-11.54
2883;0.27;0.04;1.23;18.37;42.60;-3.23
2884;0.32;0.01;1.18;5.74;30.76;5.92
2885;0.28;0.04;1.14;-5.37;14.22;13.55
2886;0.27;0.07;1.11;-11.66;3.23;18.92
2887;0.24;0.08;1.04;-14.04;-2.75;22.03
2888;0.23;0.08;1.01;-13.55;-4.82;24.60
2889;0.21;0.12;1.00;-10.99;-5.00;24.72
Fin de la captura;;;;;;
