Index;ax;ay;az;gx;gy;gz
2855;-0.17;0.13;1.03;2.14;11.11;57.37
2856;-0.14;0.09;1.04;2.20;12.63;60.49
2857;-0.12;0.03;1.05;3.05;13.31;63.17
2858;-0.10;-0.02;1.08;3.17;13.98;65.98
2859;-0.07;-0.06;1.09;4.09;13.67;67.38
2860;-0.06;-0.11;1.11;5.74;11.96;67.26
2861;-0.04;-0.16;1.11;7.39;9.03;65.00
2862;-0.03;-0.21;1.10;9.09;5.55;61.58
2863;-0.03;-0.24;1.10;9.16;2.62;57.80
2864;-0.04;-0.28;1.09;8.48;-0.24;53.83
2865;-0.03;-0.30;1.09;7.63;-2.20;50.66
2866;-0.03;-0.31;1.08;6.29;-3.78;47.36
2867;-0.03;-0.33;1.08;5.07;-4.76;44.25
2868;-0.03;-0.35;1.07;3.42;-4.58;40.83
2869;-0.02;-0.35;1.07;1.40;-3.97;37.72
2870;-0.02;-0.36;1.06;0.00;-3.54;34.24
2871;-0.01;-0.36;1.05;-1.28;-3.36;29.91
2872;-0.02;-0.35;1.04;-1.46;-3.42;24.48
2873;-0.03;-0.34;1.03;-0.49;-4.09;18.68
2874;-0.03;-0.33;1.02;1.83;-4.88;12.33
2875;-0.05;-0.35;1.01;5.13;-6.29;6.16
2876;-0.05;-0.37;1.00;7.32;-7.08;0.67
2877;-0.05;-0.38;1.00;8.00;-7.51;-3.97
2878;-0.06;-0.39;1.00;7.08;-7.93;-9.46
2879;-0.07;-0.38;1.00;4.58;-7.32;-15.63
2880;-0.07;-0.36;1.00;2.20;-5.55;-21.48
2881;-0.07;-0.32;1.00;0.43;-4.15;-27.04
2882;-0.08;-0.28;1.00;0.00;-2.56;-32.53
2883;-0.08;-0.26;1.00;1.59;-0.98;-37.96
2884;-0.09;-0.25;1.00;3.78;0.67;-43.27
2885;-0.09;-0.24;1.01;5.49;2.26;-48.40
2886;-0.09;-0.24;1.01;6.59;4.09;-53.04
2887;-0.11;-0.23;1.02;6.41;5.43;-57.50
2888;-0.12;-0.22;1.02;4.52;6.29;-61.16
2889;-0.13;-0.20;1.02;2.08;6.16;-64.21
2890;-0.14;-0.20;1.02;0.12;4.88;-67.50
2891;-0.15;-0.19;1.02;-1.83;3.66;-70.07
2892;-0.15;-0.18;1.02;-3.11;2.08;-72.57
2893;-0.18;-0.16;1.02;-4.64;0.37;-75.87
2894;-0.18;-0.14;1.02;-6.10;-0.43;-76.97
2895;-0.17;-0.10;1.01;-7.51;-1.95;-77.21
2896;-0.17;-0.05;1.01;-8.36;-3.91;-79.16
2897;-0.18;-0.02;1.00;-7.87;-5.13;-82.82
2898;-0.20;0.01;1.00;-6.77;-5.25;-85.57
2899;-0.20;0.04;1.00;-5.55;-5.00;-87.10
2900;-0.20;0.05;1.01;-4.03;-4.09;-88.20
2901;-0.21;0.07;1.03;-2.75;-1.53;-88.81
2902;-0.21;0.08;1.03;-1.83;1.22;-86.85
2903;-0.19;0.10;1.02;-2.08;2.87;-83.74
2904;-0.18;0.11;1.01;-3.11;2.08;-81.60
2905;-0.18;0.14;1.00;-6.35;0.37;-79.28
2906;-0.16;0.20;1.00;-10.86;-2.08;-75.68
2907;-0.14;0.28;1.01;-14.47;-5.13;-72.88
2908;-0.13;0.34;1.02;-13.85;-7.57;-70.07
2909;-0.10;0.39;1.03;-10.50;-10.56;-67.75
2910;-0.12;0.41;1.03;-5.49;-13.37;-69.15
2911;-0.13;0.43;1.04;-0.98;-13.00;-69.21
2912;-0.15;0.41;1.03;3.66;-12.63;-67.87
2913;-0.16;0.40;1.02;6.53;-11.66;-65.61
2914;-0.15;0.41;1.01;7.02;-10.25;-62.26
2915;-0.15;0.42;0.99;5.13;-9.09;-59.20
2916;-0.15;0.46;0.98;2.20;-8.00;-54.93
2917;-0.15;0.50;0.96;-0.79;-7.51;-49.56
2918;-0.16;0.53;0.95;-2.93;-7.63;-43.03
2919;-0.17;0.54;0.94;-3.60;-7.87;-36.07
2920;-0.19;0.54;0.93;-3.60;-7.93;-28.02
2921;-0.20;0.54;0.92;-3.54;-7.08;-20.02
2922;-0.21;0.55;0.92;-3.42;-6.23;-11.96
2923;-0.22;0.54;0.91;-1.95;-5.86;-3.11
2924;-0.23;0.51;0.90;-0.31;-5.43;5.37
2925;-0.22;0.50;0.90;1.28;-4.70;13.31
2926;-0.23;0.46;0.91;3.11;-3.30;18.25
2927;-0.23;0.43;0.91;5.13;-1.46;23.13
2928;-0.23;0.39;0.92;7.02;1.10;28.75
2929;-0.22;0.35;0.94;8.79;4.03;33.45
2930;-0.21;0.31;0.95;10.44;7.08;37.05
2931;-0.20;0.27;0.97;12.08;9.40;39.79
2932;-0.19;0.23;0.98;13.12;10.93;42.05
2933;-0.18;0.19;1.00;13.00;11.84;44.25
2934;-0.17;0.16;1.01;13.06;12.02;46.57
2935;-0.17;0.15;1.02;12.63;11.23;49.50
2936;-0.14;0.12;1.02;11.84;10.07;53.65
2937;-0.14;0.10;1.02;11.05;8.30;53.71
2938;-0.15;0.10;1.03;10.07;5.55;54.44
2939;-0.15;0.10;1.03;9.52;2.26;56.70
2940;-0.16;0.08;1.02;9.83;-0.24;59.02
2941;-0.17;0.07;1.02;10.38;-2.01;59.45
2942;-0.17;0.05;1.01;11.35;-3.23;57.98
2943;-0.19;0.02;1.01;11.90;-3.36;55.73
2944;-0.19;-0.01;1.02;13.00;-2.32;54.08
2945;-0.17;-0.03;1.03;13.55;-0.06;54.02
2946;-0.15;-0.05;1.03;14.16;1.89;53.41
2947;-0.15;-0.07;1.03;14.22;3.91;51.09
2948;-0.15;-0.08;1.03;12.88;6.10;49.74
2949;-0.13;-0.08;1.03;12.08;6.84;48.28
2950;-0.14;-0.09;1.03;11.90;6.47;46.39
2951;-0.13;-0.10;1.03;12.51;5.80;45.29
2952;-0.14;-0.14;1.04;13.18;4.21;44.31
2953;-0.13;-0.17;1.05;12.70;3.17;43.21
2954;-0.13;-0.20;1.06;10.86;2.26;40.77
2955;-0.12;-0.21;1.06;8.85;1.95;37.41
2956;-0.13;-0.22;1.06;7.81;1.40;33.33
2957;-0.13;-0.22;1.05;7.02;1.65;28.81
2958;-0.14;-0.23;1.03;6.35;2.32;23.99
2959;-0.15;-0.22;1.02;5.13;2.99;19.41
2960;-0.15;-0.20;1.01;3.66;3.72;15.01
2961;-0.14;-0.17;1.01;3.30;4.52;10.80
2962;-0.15;-0.16;1.01;5.37;4.39;6.77
2963;-0.15;-0.17;1.01;8.24;3.91;3.66
2964;-0.15;-0.18;1.01;10.62;3.48;1.40
2965;-0.15;-0.19;1.01;10.93;2.38;-0.06
2966;-0.16;-0.19;1.02;9.03;1.46;-1.10
2967;-0.17;-0.17;1.02;5.55;0.85;-1.77
2968;-0.18;-0.14;1.02;2.62;0.85;-2.99
2969;-0.19;-0.11;1.01;0.37;0.61;-4.27
2970;-0.20;-0.09;1.00;-0.92;0.67;-5.80
2971;-0.21;-0.07;1.00;-2.08;1.16;-7.20
2972;-0.21;-0.03;1.00;-2.87;1.89;-8.30
2973;-0.20;-0.01;1.00;-1.89;2.81;-9.58
2974;-0.20;-0.00;1.00;0.12;3.23;-11.29
2975;-0.20;0.01;1.00;1.83;3.91;-13.18
2976;-0.19;0.01;1.00;3.72;4.88;-14.83
2977;-0.19;0.01;1.01;4.76;5.80;-15.32
2978;-0.18;0.01;1.01;5.19;6.41;-13.92
2979;-0.17;0.01;1.01;4.82;6.35;-11.66
2980;-0.16;0.01;1.02;3.42;5.13;-9.70
2981;-0.16;0.03;1.02;1.16;4.03;-9.09
2982;-0.16;0.04;1.02;-0.43;3.30;-7.69
2983;-0.17;0.05;1.02;-0.98;2.38;-6.04
2984;-0.17;0.05;1.02;-0.55;1.83;-4.82
2985;-0.17;0.05;1.01;-0.31;1.59;-4.58
2986;-0.18;0.04;1.01;0.12;1.89;-4.88
2987;-0.18;0.04;1.01;-0.06;2.69;-4.76
2988;-0.16;0.05;1.02;-0.12;3.85;-4.09
2989;-0.16;0.05;1.02;0.31;4.27;-3.23
2990;-0.15;0.04;1.02;1.46;4.33;-2.81
2991;-0.16;0.03;1.01;1.89;4.09;-2.62
2992;-0.17;0.03;1.01;1.95;3.66;-1.95
2993;-0.18;0.02;1.01;1.34;2.81;-0.85
2994;-0.18;0.03;1.01;1.04;2.01;1.10
2995;-0.17;0.03;1.01;0.61;1.22;2.75
2996;-0.17;0.04;1.01;0.73;0.92;2.75
2997;-0.16;0.04;1.01;1.28;0.79;2.32
2998;-0.16;0.03;1.01;1.95;1.10;1.83
2999;-0.16;0.04;1.01;2.01;1.71;1.89
3000;-0.15;0.05;1.02;2.26;1.71;2.38
3001;-0.16;0.05;1.02;2.75;1.16;2.99
3002;-0.16;0.06;1.03;2.81;0.61;3.23
3003;-0.16;0.09;1.03;2.08;0.18;3.17
3004;-0.16;0.12;1.04;1.89;0.12;2.56
3005;-0.17;0.14;1.03;2.50;0.31;1.65
3006;-0.17;0.16;1.03;3.85;0.00;0.85
3007;-0.18;0.18;1.02;5.19;-0.24;0.37
3008;-0.18;0.19;1.02;5.98;-0.37;0.12
3009;-0.20;0.21;1.01;6.35;-1.10;0.31
3010;-0.21;0.22;1.02;6.53;-1.46;1.71
3011;-0.22;0.23;1.02;6.65;-1.16;4.03
3012;-0.25;0.25;1.01;6.47;-0.67;6.84
3013;-0.27;0.27;1.00;5.49;0.37;9.46
3014;-0.28;0.30;0.99;3.66;1.46;12.39
3015;-0.28;0.32;0.98;3.05;1.59;15.75
3016;-0.28;0.32;0.97;3.30;1.34;20.08
3017;-0.26;0.30;0.98;3.85;1.10;25.02
3018;-0.25;0.28;0.99;4.52;1.10;30.52
3019;-0.24;0.27;1.00;4.76;1.46;35.89
3020;-0.23;0.24;0.99;5.07;2.32;41.38
3021;-0.23;0.22;0.99;4.39;3.11;47.12
3022;-0.22;0.22;0.97;3.17;3.72;52.37
3023;-0.23;0.21;0.95;2.26;3.66;56.52
3024;-0.22;0.21;0.94;1.65;2.75;60.12
3025;-0.21;0.19;0.95;1.10;1.28;62.62
3026;-0.20;0.16;0.97;1.83;0.00;64.58
3027;-0.19;0.10;0.99;3.91;-0.31;66.47
3028;-0.17;0.04;1.00;7.08;0.55;67.81
3029;-0.16;-0.03;1.02;9.89;2.50;70.07
3030;-0.15;-0.09;1.02;11.05;5.62;73.06
3031;-0.14;-0.14;1.03;10.19;8.61;75.81
3032;-0.12;-0.18;1.03;7.08;11.17;78.12
3033;-0.10;-0.21;1.03;3.11;12.76;79.59
3034;-0.11;-0.21;1.04;-0.73;13.79;79.83
3035;-0.09;-0.22;1.04;-3.17;13.92;79.10
3036;-0.07;-0.26;1.05;-3.72;12.94;76.97
3037;-0.04;-0.29;1.08;-3.48;12.27;74.34
3038;-0.01;-0.33;1.10;-2.93;11.96;70.62
3039;0.02;-0.36;1.13;-2.01;12.88;66.28
3040;0.04;-0.39;1.13;-1.16;12.70;62.01
3041;0.07;-0.41;1.13;0.18;12.45;58.29
3042;0.09;-0.42;1.12;1.16;10.74;54.02
3043;0.09;-0.43;1.10;0.98;6.53;47.61
3044;0.09;-0.44;1.09;0.24;1.59;40.22
3045;0.09;-0.43;1.09;-1.22;-2.26;33.63
3046;0.10;-0.42;1.07;-1.89;-5.55;27.95
3047;0.09;-0.41;1.06;-1.71;-8.24;21.97
3048;0.08;-0.40;1.03;-1.59;-10.56;15.99
3049;0.08;-0.39;1.02;-1.34;-12.08;10.68
3050;0.07;-0.37;1.01;-0.85;-12.63;5.49
3051;0.06;-0.37;1.01;0.37;-12.70;0.73
3052;0.05;-0.38;1.02;2.56;-11.29;-2.99
3053;0.04;-0.37;1.03;4.52;-8.48;-6.47
3054;0.05;-0.37;1.04;6.47;-4.82;-9.52
3055;0.05;-0.37;1.05;6.90;-0.73;-13.37
3056;0.06;-0.35;1.05;5.25;2.81;-19.29
3057;0.06;-0.32;1.05;3.23;4.76;-26.61
3058;0.05;-0.29;1.06;2.69;4.64;-34.30
3059;0.05;-0.28;1.06;4.09;3.48;-42.24
3060;0.04;-0.27;1.07;6.53;1.40;-49.38
3061;0.02;-0.27;1.07;8.12;-0.37;-55.73
3062;0.01;-0.25;1.07;8.18;-1.46;-61.77
3063;0.02;-0.23;1.07;8.18;-2.38;-67.26
3064;-0.02;-0.20;1.07;7.39;-3.91;-74.65
3065;-0.04;-0.18;1.08;7.57;-4.88;-77.21
3066;-0.05;-0.17;1.08;8.18;-5.25;-76.35
3067;-0.06;-0.17;1.07;8.00;-5.68;-75.56
3068;-0.08;-0.18;1.07;6.59;-6.10;-75.01
3069;-0.12;-0.18;1.05;4.15;-6.04;-75.01
3070;-0.14;-0.18;1.04;0.79;-5.31;-73.67
3071;-0.14;-0.17;1.02;-2.93;-4.46;-72.02
3072;-0.16;-0.15;1.00;-6.35;-5.55;-72.57
3073;-0.20;-0.14;1.00;-8.97;-6.47;-76.78
3074;-0.21;-0.09;1.00;-11.41;-6.23;-79.53
3075;-0.23;-0.07;1.00;-11.78;-6.16;-79.53
3076;-0.22;-0.03;0.99;-11.54;-5.68;-81.05
3077;-0.23;-0.01;0.98;-11.54;-5.49;-83.98
3078;-0.21;0.05;0.98;-12.94;-4.82;-87.28
3079;-0.23;0.09;0.96;-13.00;-5.13;-91.25
3080;-0.23;0.13;0.97;-12.82;-4.09;-93.08
3081;-0.23;0.22;0.97;-12.57;-2.87;-93.75
3082;-0.22;0.25;0.96;-10.13;-2.38;-94.36
3083;-0.23;0.29;0.95;-8.12;-2.87;-95.28
3084;-0.23;0.35;0.94;-7.57;-3.97;-95.70
3085;-0.23;0.39;0.94;-6.10;-6.04;-94.67
3086;-0.24;0.41;0.93;-4.27;-8.91;-91.80
3087;-0.24;0.44;0.94;-2.81;-11.23;-87.77
3088;-0.23;0.45;0.94;-1.95;-12.63;-82.03
3089;-0.24;0.48;0.94;-2.01;-13.00;-75.81
3090;-0.22;0.50;0.95;-3.17;-12.15;-69.95
3091;-0.24;0.54;0.95;-4.70;-9.70;-65.49
3092;-0.22;0.58;0.94;-6.41;-6.35;-57.62
3093;-0.23;0.59;0.93;-6.16;-4.82;-50.48
3094;-0.24;0.61;0.93;-4.58;-3.60;-43.76
3095;-0.23;0.60;0.93;-1.77;-2.56;-36.62
3096;-0.21;0.59;0.94;1.10;-1.46;-29.24
3097;-0.21;0.57;0.95;3.05;-0.49;-23.74
3098;-0.20;0.55;0.96;5.00;0.67;-18.43
3099;-0.20;0.52;0.97;6.65;1.77;-12.02
3100;-0.19;0.48;0.97;7.63;2.69;-5.25
3101;-0.19;0.46;0.97;8.54;3.05;0.61
3102;-0.19;0.42;0.96;10.13;2.38;6.59
3103;-0.20;0.37;0.96;10.80;1.34;11.41
3104;-0.20;0.34;0.97;10.38;0.24;16.72
3105;-0.18;0.31;0.99;9.28;0.37;24.05
3106;-0.18;0.27;0.99;8.54;0.55;29.72
3107;-0.17;0.26;1.00;7.63;0.67;33.75
3108;-0.16;0.24;1.01;7.51;0.79;37.29
3109;-0.15;0.23;1.02;8.97;0.73;39.98
3110;-0.14;0.19;1.02;10.80;0.92;41.87
3111;-0.13;0.16;1.03;12.08;0.92;43.40
3112;-0.13;0.12;1.04;13.18;0.67;44.31
3113;-0.13;0.09;1.04;12.27;0.85;44.31
3114;-0.13;0.06;1.05;10.44;1.22;46.14
3115;-0.14;0.03;1.05;8.97;0.73;48.03
3116;-0.14;0.02;1.05;7.81;0.37;49.50
3117;-0.14;-0.01;1.05;7.26;-0.24;50.48
3118;-0.15;-0.03;1.05;6.10;-1.04;51.27
3119;-0.15;-0.03;1.04;3.97;-1.46;52.00
3120;-0.13;-0.02;1.03;2.50;-1.95;52.67
3121;-0.14;-0.01;1.03;2.50;-2.99;51.15
3122;-0.16;-0.01;1.03;3.91;-2.99;47.91
3123;-0.15;-0.01;1.03;6.10;-2.20;45.84
3124;-0.15;-0.03;1.02;10.01;-1.16;43.33
3125;-0.18;-0.07;1.02;14.04;0.49;40.53
3126;-0.18;-0.12;1.01;16.30;3.30;38.27
3127;-0.19;-0.16;1.01;16.78;5.98;36.32
3128;-0.18;-0.18;1.01;16.05;8.67;34.36
3129;-0.18;-0.21;1.01;16.36;10.07;32.78
3130;-0.18;-0.25;1.01;16.30;10.01;32.84
3131;-0.17;-0.26;1.00;14.28;9.03;33.87
3132;-0.17;-0.28;1.00;10.62;6.53;34.12
3133;-0.16;-0.27;1.01;6.16;3.97;32.65
3134;-0.16;-0.25;1.01;2.20;1.89;29.79
3135;-0.16;-0.23;1.01;0.12;0.31;26.37
3136;-0.15;-0.21;1.01;-0.06;-0.43;21.97
3137;-0.14;-0.19;1.01;1.53;-0.06;16.54
3138;-0.14;-0.18;1.01;3.91;1.46;10.07
3139;-0.15;-0.17;1.01;6.10;3.54;3.72
3140;-0.15;-0.17;1.00;7.20;5.55;-1.65
3141;-0.15;-0.16;1.00;7.81;7.02;-4.88
3142;-0.15;-0.16;1.00;7.32;8.12;-7.14
3143;-0.15;-0.15;1.00;5.92;8.42;-9.03
3144;-0.15;-0.13;1.00;3.42;8.18;-9.95
3145;-0.15;-0.09;1.00;0.98;7.26;-10.25
3146;-0.16;-0.06;1.00;-1.10;5.98;-10.38
3147;-0.15;-0.02;1.00;-2.14;4.27;-10.74
3148;-0.14;0.00;1.01;-2.26;3.05;-11.60
3149;-0.14;0.02;1.01;-1.77;2.26;-12.94
3150;-0.14;0.03;1.02;-0.67;1.83;-14.34
3151;-0.13;0.05;1.02;-0.12;1.71;-14.83
3152;-0.14;0.06;1.02;0.49;1.65;-15.32
3153;-0.14;0.06;1.02;0.98;1.71;-15.01
3154;-0.16;0.06;1.02;1.04;1.95;-14.89
3155;-0.15;0.07;1.02;0.98;2.62;-14.10
3156;-0.17;0.06;1.02;0.85;2.93;-13.61
3157;-0.17;0.05;1.02;0.00;3.91;-11.90
3158;-0.17;0.06;1.02;-0.92;4.27;-8.54
3159;-0.15;0.07;1.02;-1.65;3.78;-5.74
3160;-0.14;0.08;1.03;-1.65;2.14;-4.70
3161;-0.15;0.08;1.03;-0.61;0.06;-5.19
3162;-0.16;0.07;1.03;1.22;-1.59;-5.00
3163;-0.17;0.05;1.02;2.20;-3.11;-3.78
3164;-0.18;0.04;1.02;2.26;-4.33;-2.20
3165;-0.18;0.04;1.02;2.01;-5.07;-0.55
3166;-0.18;0.04;1.02;1.16;-5.07;0.24
3167;-0.18;0.03;1.03;0.67;-4.15;0.98
3168;-0.18;0.03;1.03;0.85;-2.62;2.56
3169;-0.17;0.02;1.03;1.04;-0.85;3.72
3170;-0.17;0.02;1.02;1.16;0.79;4.58
3171;-0.18;0.02;1.02;1.65;2.08;4.76
3172;-0.18;0.02;1.01;1.83;2.56;4.64
3173;-0.17;0.02;1.01;2.44;2.62;4.52
3174;-0.18;0.02;1.00;3.05;2.08;4.15
3175;-0.18;0.03;1.00;2.75;1.59;3.42
3176;-0.18;0.05;0.99;2.20;1.40;3.23
3177;-0.18;0.07;0.99;2.01;1.28;3.42
3178;-0.19;0.08;0.99;1.89;1.10;3.78
3179;-0.19;0.09;0.99;1.95;1.40;4.88
3180;-0.20;0.11;0.99;1.22;1.95;6.41
3181;-0.21;0.14;0.99;0.18;2.75;7.39
3182;-0.22;0.17;0.99;-0.43;4.03;8.30
3183;-0.21;0.20;0.99;-0.31;5.31;9.22
3184;-0.21;0.23;0.99;0.31;6.41;10.01
3185;-0.21;0.26;0.98;1.89;7.02;10.38
3186;-0.21;0.28;0.97;3.85;6.77;10.80
3187;-0.22;0.30;0.96;5.92;5.31;10.80
3188;-0.24;0.31;0.96;8.18;3.48;10.44
3189;-0.25;0.32;0.97;10.19;1.95;11.17
3190;-0.27;0.29;0.98;12.39;0.98;13.37
3191;-0.29;0.25;1.00;13.37;1.53;16.91
3192;-0.29;0.25;1.02;10.80;3.91;21.12
3193;-0.27;0.24;1.02;7.75;6.96;25.51
3194;-0.25;0.25;1.02;5.13;9.64;31.19
3195;-0.22;0.26;1.02;2.56;11.54;36.99
3196;-0.19;0.26;1.01;0.79;12.08;42.48
3197;-0.19;0.26;1.00;-0.24;9.89;47.67
3198;-0.17;0.26;0.99;-0.73;6.41;52.19
3199;-0.17;0.24;0.99;-0.12;3.23;56.88
3200;-0.17;0.20;1.00;0.49;-0.31;62.13
3201;-0.16;0.15;1.02;0.79;-2.50;67.02
3202;-0.16;0.11;1.03;-0.12;-2.99;71.78
3203;-0.14;0.06;1.04;-1.77;-2.26;75.44
3204;-0.12;0.05;1.05;-4.21;-0.49;78.06
3205;-0.09;0.01;1.06;-4.09;0.92;79.65
3206;-0.08;-0.02;1.06;-2.50;2.44;80.99
3207;-0.07;-0.06;1.06;-1.04;3.97;82.28
3208;-0.05;-0.10;1.05;0.43;4.33;82.95
3209;-0.04;-0.15;1.06;2.01;4.15;83.13
3210;-0.03;-0.19;1.07;3.17;4.21;82.89
3211;-0.02;-0.23;1.08;3.36;4.76;82.15
3212;0.00;-0.28;1.08;3.11;5.13;80.87
3213;0.01;-0.33;1.09;2.50;4.52;78.19
3214;0.02;-0.36;1.09;1.34;4.21;74.46
3215;0.02;-0.39;1.09;0.24;3.91;70.56
3216;0.03;-0.41;1.09;-1.16;3.66;67.50
3217;0.03;-0.43;1.09;-2.01;3.11;63.96
3218;0.04;-0.44;1.09;-2.08;2.01;58.78
3219;0.03;-0.46;1.08;-1.53;0.37;52.12
3220;0.04;-0.45;1.07;-2.26;0.06;46.33
3221;0.06;-0.44;1.07;-1.95;-0.61;40.22
3222;0.07;-0.44;1.05;-0.43;-2.62;32.53
3223;0.06;-0.45;1.04;0.79;-4.21;25.88
3224;0.06;-0.43;1.03;0.92;-4.88;18.68
3225;0.07;-0.43;1.02;1.34;-5.49;12.70
3226;0.07;-0.44;1.02;2.38;-5.55;8.00
3227;0.06;-0.43;1.02;2.69;-5.31;1.83
3228;0.06;-0.43;1.02;2.87;-4.46;-2.81
3229;0.06;-0.42;1.01;2.62;-3.05;-6.90
3230;0.06;-0.40;1.01;2.14;-0.92;-11.54
3231;0.06;-0.36;1.02;1.40;1.46;-16.11
3232;0.07;-0.35;1.02;0.49;3.48;-20.63
3233;0.06;-0.31;1.02;-1.83;5.00;-27.89
3234;0.05;-0.26;1.03;-3.78;5.19;-35.34
3235;0.04;-0.23;1.04;-2.87;4.46;-44.86
3236;0.03;-0.20;1.05;0.61;2.75;-54.81
3237;0.02;-0.19;1.06;5.86;1.16;-64.15
3238;0.02;-0.19;1.06;9.83;-0.67;-71.11
3239;0.01;-0.20;1.06;12.39;-2.01;-75.13
3240;0.00;-0.20;1.07;11.29;-2.32;-77.88
3241;-0.03;-0.18;1.08;8.67;-2.08;-81.24
3242;-0.06;-0.16;1.08;5.92;-0.85;-82.95
3243;-0.08;-0.15;1.08;4.46;1.22;-81.97
3244;-0.09;-0.14;1.07;2.62;2.32;-81.67
3245;-0.11;-0.16;1.06;2.32;2.75;-82.34
3246;-0.12;-0.16;1.04;0.55;2.26;-82.70
3247;-0.13;-0.16;1.02;-3.30;1.40;-81.97
3248;-0.12;-0.12;1.01;-7.02;-1.46;-81.18
3249;-0.15;-0.11;1.00;-9.46;-6.53;-83.25
3250;-0.20;-0.09;0.99;-11.72;-8.79;-89.90
3251;-0.21;-0.01;0.99;-14.65;-9.89;-92.71
3252;-0.22;0.01;0.98;-14.65;-10.56;-93.81
3253;-0.22;0.08;0.99;-14.34;-9.28;-97.35
3254;-0.23;0.13;0.99;-12.70;-7.14;-101.07
3255;-0.23;0.15;0.98;-10.31;-5.37;-103.39
3256;-0.25;0.18;0.97;-8.42;-3.85;-105.83
3257;-0.25;0.20;0.97;-7.45;-1.46;-106.51
3258;-0.25;0.22;0.96;-7.39;-0.12;-104.49
3259;-0.25;0.23;0.95;-7.63;-1.59;-101.81
3260;-0.24;0.29;0.95;-9.95;-3.11;-98.33
3261;-0.20;0.38;0.95;-13.00;-4.64;-93.51
3262;-0.20;0.45;0.95;-13.92;-6.77;-89.36
3263;-0.18;0.52;0.95;-12.33;-8.85;-84.41
3264;-0.18;0.57;0.96;-8.67;-10.74;-79.59
3265;-0.16;0.59;0.97;-4.21;-11.84;-75.13
3266;-0.19;0.59;0.97;-0.85;-11.23;-72.51
3267;-0.16;0.60;0.98;0.67;-8.06;-66.04
3268;-0.16;0.59;0.98;1.28;-6.16;-58.35
3269;-0.16;0.59;0.99;0.92;-4.64;-50.78
3270;-0.15;0.60;0.99;-0.61;-2.93;-42.11
3271;-0.15;0.59;0.97;-2.26;-1.77;-33.63
3272;-0.15;0.59;0.96;-4.21;-1.28;-25.45
3273;-0.15;0.59;0.95;-4.88;-1.89;-16.85
3274;-0.17;0.58;0.95;-4.09;-3.54;-9.58
3275;-0.18;0.54;0.95;-0.79;-4.82;-3.42
3276;-0.17;0.51;0.96;2.93;-5.43;3.60
3277;-0.17;0.45;0.97;6.65;-5.31;10.25
3278;-0.18;0.40;0.98;8.85;-4.39;14.71
3279;-0.17;0.37;0.98;9.95;-2.81;20.57
3280;-0.17;0.33;0.98;10.80;-1.10;25.82
3281;-0.17;0.31;0.98;11.29;0.67;29.66
3282;-0.17;0.28;0.98;11.96;1.71;32.41
3283;-0.18;0.25;0.98;13.12;2.08;34.18
3284;-0.17;0.23;0.98;13.61;1.71;35.77
3285;-0.16;0.19;1.00;13.79;1.77;37.11
3286;-0.15;0.17;1.01;13.98;2.44;38.64
3287;-0.12;0.14;1.03;14.77;3.42;40.53
3288;-0.13;0.11;1.03;15.81;3.42;41.44
3289;-0.13;0.08;1.04;15.69;3.23;42.91
3290;-0.12;0.07;1.03;14.53;3.05;47.00
3291;-0.13;0.04;1.02;13.31;1.77;50.78
3292;-0.14;0.04;1.02;11.11;0.37;53.34
3293;-0.14;0.03;1.02;9.46;-1.34;54.14
3294;-0.16;0.03;1.02;8.24;-2.50;53.16
3295;-0.16;0.01;1.02;8.48;-3.48;53.16
3296;-0.15;-0.03;1.03;10.19;-4.27;53.71
3297;-0.16;-0.07;1.04;11.78;-4.70;52.25
3298;-0.14;-0.10;1.05;11.66;-3.36;51.09
3299;-0.13;-0.11;1.05;11.54;-1.65;49.26
3300;-0.13;-0.13;1.05;11.35;-0.55;46.02
3301;-0.14;-0.14;1.04;11.11;0.85;41.69
3302;-0.14;-0.15;1.03;11.11;1.34;38.02
3303;-0.16;-0.15;1.01;11.41;1.22;34.18
3304;-0.16;-0.17;1.00;11.47;0.85;30.64
3305;-0.18;-0.17;1.00;11.47;0.12;26.92
3306;-0.17;-0.19;1.00;11.23;-0.06;24.11
3307;-0.17;-0.22;1.00;11.47;-0.06;21.55
3308;-0.17;-0.24;1.01;10.80;0.85;18.49
3309;-0.16;-0.26;1.01;9.77;2.38;15.50
3310;-0.16;-0.27;1.01;8.61;3.11;13.06
3311;-0.15;-0.26;1.01;7.08;3.66;11.41
3312;-0.14;-0.24;1.01;4.58;2.87;10.19
3313;-0.13;-0.21;1.01;1.65;1.53;8.36
3314;-0.14;-0.17;1.01;-1.10;0.24;5.55
3315;-0.14;-0.12;1.01;-2.50;-0.55;2.50
3316;-0.15;-0.09;1.01;-2.20;-0.73;-0.73
3317;-0.15;-0.08;1.02;-0.49;-0.18;-3.60
3318;-0.15;-0.07;1.02;0.67;1.16;-5.98
3319;-0.15;-0.05;1.02;0.98;2.50;-8.61
3320;-0.15;-0.04;1.02;0.92;3.72;-11.11
3321;-0.15;-0.02;1.02;0.06;4.76;-12.70
3322;-0.15;-0.00;1.02;-1.34;5.13;-13.61
3323;-0.16;0.03;1.02;-2.14;5.00;-14.22
3324;-0.15;0.06;1.02;-2.14;4.64;-14.10
3325;-0.15;0.08;1.02;-1.65;3.54;-14.04
3326;-0.14;0.11;1.03;-0.55;2.20;-14.95
3327;-0.14;0.12;1.03;1.16;0.61;-15.93
